"Geolocation","Commodity Description","2023 Feb" 
"....Maguindanao","06.1 - MEDICINES AND HEALTH PRODUCTS",108.2000000000000
"....Maguindanao","06.1.1 - Medicines (ND)",108.4000000000000
"....Maguindanao","06.1.1.1 - Medicines, vaccines and other pharmaceutical preparations (ND)",108.4141900311960
"....Maguindanao","06.1.2 - Medical products (ND)",90.8000000000000
"....Maguindanao","06.1.2.1 - Medical diagnostic products (ND)",..
"....Maguindanao","06.1.2.2 - Prevention and protective devices (ND)",82.4505204354066
"....Maguindanao","06.1.2.3 - Treatment devices for personal use (ND)",99.1312958115791
"....Maguindanao","06.1.3 - Assistive products (D)",..
"....Maguindanao","06.1.3.1 - Assistive products for vision (D)",..
"....Maguindanao","06.2 - OUTPATIENT CARE SERVICES",131.8000000000000
"....Maguindanao","06.2.1 - Preventive care services (S)",132.4000000000000
"....Maguindanao","06.2.1.9 - Other preventive services (S)",132.4017399795330
"....Maguindanao","06.2.2 - Outpatient dental services (S)",127.0000000000000
"....Maguindanao","06.2.2.1 - Dental preventive services (S)",126.9579293161730
"....Maguindanao","06.2.3 - Other outpatient care services (S)",..
"....Maguindanao","06.2.3.1 - Outpatient curative and rehabilitative services (S)",..
"....Maguindanao","06.3 - INPATIENT CARE SERVICES",117.9000000000000
"....Maguindanao","06.3.1 - Inpatient curative and rehabilitative services (S)",117.9000000000000
"....Maguindanao","06.3.1.0 - Inpatient curative and rehabilitative services (S)",117.9492366092930
"....Maguindanao","06.4 - OTHER HEALTH SERVICES",..
"....Maguindanao","06.4.1 - Diagnostic imaging services and medical laboratory services (S)",..
"....Maguindanao","06.4.1.0 - Diagnostic imaging services and medical laboratory services (S)",..
"....Maguindanao","07 - TRANSPORT",119.9000000000000
"....Maguindanao","07.1 - PURCHASE OF VEHICLES",..
"....Maguindanao","07.1.1 - Motor cars (D)",..
"....Maguindanao","07.1.1.1 - New motor cars (D)",..
"....Maguindanao","07.1.2 - Motorcycles (D)",..
"....Maguindanao","07.1.2.0 - Motorcycles (D)",..
"....Maguindanao","07.1.3 - Bicycles (D)",..
"....Maguindanao","07.1.3.0 - Bicycles (D)",..
"....Maguindanao","07.2 - OPERATION OF PERSONAL TRANSPORT EQUIPMENT",100.9000000000000
"....Maguindanao","07.2.1 - Parts and accessories for personal transport equipment (SD)",94.3000000000000
"....Maguindanao","07.2.1.1 - Tires (SD)",..
"....Maguindanao","07.2.1.2 - Parts for personal transport equipment (SD)",94.3171089371447
"....Maguindanao","07.2.1.3 - Accessories for personal transport equipment (SD)",..
"....Maguindanao","07.2.2 - Fuels and lubricants for personal transport equipment (ND)",106.9000000000000
"....Maguindanao","07.2.2.3 - Other fuels for personal transport equipment (ND)",..
"....Maguindanao","07.2.2.4 - Lubricants (ND)",106.8795466291200
"....Maguindanao","07.2.3 - Maintenance and repair of personal transport equipment (S)",101.6000000000000
"....Maguindanao","07.2.3.0 - Maintenance and repair of personal transport equipment (S)",101.5770781917780
"....Maguindanao","07.2.4 - Other services in respect of personal transport equipment (S)",..
"....Maguindanao","07.2.4.2 - Toll facilities (S)",..
"....Maguindanao","07.2.4.3 - Driving lessons, tests, licences, and road worthiness tests (S)",..
"....Maguindanao","07.3 - PASSENGER TRANSPORT SERVICES",120.6000000000000
"....Maguindanao","07.3.1 - Passenger transport by railway (S)",..
"....Maguindanao","07.3.1.1 - Passenger transport by train (S)",..
"....Maguindanao","07.3.1.2 - Passenger transport by rapid transit and tram (S)",..
"....Maguindanao","07.3.2 - Passenger transport by road (S)",121.7000000000000
"....Maguindanao","07.3.2.1 - Passenger transport by bus and coach (S)",..
"....Maguindanao","07.3.2.2 - Passenger transport by taxi and hired car with driver (S)",..
"....Maguindanao","07.3.2.9 - Other passenger transport by road (S)",121.6626667193350
"....Maguindanao","07.3.3 - Passenger transport by air (S)",83.9000000000000
"....Maguindanao","07.3.3.1 - Passenger transport by air, domestic (S)",83.9474216380182
"....Maguindanao","07.3.4 - Passenger transport by sea and inland waterway (S)",97.2000000000000
"....Maguindanao","07.3.4.0 - Passenger transport by sea and inland waterway (S)",97.1645823347423
"....Maguindanao","07.4 - TRANSPORT SERVICES OF GOODS",102.8000000000000
"....Maguindanao","07.4.1 - Postal and courier services (S)",102.8000000000000
"....Maguindanao","07.4.1.1 - Letter handling services (S)",101.6000000000000
"....Maguindanao","07.4.1.2 - Courier and parcel delivery services (S)",104.0169133192390
"....Maguindanao","08 - INFORMATION AND COMMUNICATION",104.1000000000000
"....Maguindanao","08.1 - INFORMATION AND COMMUNICATION EQUIPMENT",107.9000000000000
"....Maguindanao","08.1.1 - Fixed telephone equipment (D)",..
"....Maguindanao","08.1.1.0 - Fixed telephone equipment (D)",..
"....Maguindanao","08.1.2 - Mobile telephone equipment (D)",..
"....Maguindanao","08.1.2.0 - Mobile telephone equipment (D)",..
"....Maguindanao","08.1.3 - Information processing equipment (D)",107.8000000000000
"....Maguindanao","08.1.3.1 - Computers, laptops and tablets (D)",107.8204137682360
"....Maguindanao","08.1.3.2 - Peripheral equipment and its consumable components (D)",105.5109568236060
"....Maguindanao","08.1.4 - Equipment for the reception, recording and reproduction of sound and vision (D)",109.5000000000000
"....Maguindanao","08.1.4.0 - Equipment for the reception, recording and reproduction of sound and vision (D)",109.4611140661250
"....Maguindanao","08.1.5 - Unrecorded recording media (SD)",106.3000000000000
"....Maguindanao","08.1.5.0 - Unrecorded recording media (SD)",106.2866229547160
"....Maguindanao","08.3 - INFORMATION AND COMMUNICATION SERVICES",102.7000000000000
"....Maguindanao","08.3.1 - Fixed communication services (S)",..
"....Maguindanao","08.3.1.0 - Fixed communication services (S)",..
"....Maguindanao","08.3.2 - Mobile communication services (S)",102.7000000000000
"....Maguindanao","08.3.2.0 - Mobile communication services (S)",102.6663817213010
"....Maguindanao","08.3.3 - Internet access provision services and net storage services (S)",101.2000000000000
"....Maguindanao","08.3.3.0 - Internet access provision services and net storage services (S)",101.2398031517830
"....Maguindanao","08.3.5 - Repair and rental of information and communication equipment (S)",..
"....Maguindanao","08.3.5.0 - Repair and rental of information and communication equipment (S)",..
"....Maguindanao","09 - RECREATION, SPORT AND CULTURE",109.7000000000000
"....Maguindanao","09.1 - RECREATIONAL DURABLES",..
"....Maguindanao","09.1.1 - Photographic and cinematographic equipment and optical instruments (D)",..
"....Maguindanao","09.1.1.1 - Cameras (D)",..
"....Maguindanao","09.2 - OTHER RECREATIONAL GOODS",109.0000000000000
"....Maguindanao","09.2.1 - Games, toys and hobbies (SD)",108.9000000000000
"....Maguindanao","09.2.1.2 - Other games, toys and hobbies (SD)",108.8925204582910
"....Maguindanao","09.2.2 - Equipment for sport, camping and open-air recreation (SD)",113.8000000000000
"....Maguindanao","09.2.2.1 - Equipment for sport (SD)",113.7561535574740
"....Maguindanao","09.2.2.2 - Equipment for camping and open-air recreation (SD)",..
"....Maguindanao","09.3 - GARDEN PRODUCTS AND PETS",123.5000000000000
"....Maguindanao","09.3.1 - Garden products, plants and flowers (ND)",123.5000000000000
"....Maguindanao","09.3.1.1 - Garden products (ND)",136.8596217822350
"....Maguindanao","09.3.1.2 - Plants, seeds and flowers (ND)",110.0631600189020
"....Maguindanao","09.3.2 - Pets and products for pets (ND)",..
"....Maguindanao","09.3.2.2 - Products for pets and other household animals (ND)",..
"....Maguindanao","09.4 - RECREATIONAL SERVICES",..
"....Maguindanao","09.4.6 - Recreational and sporting services (S)",..
"....Maguindanao","09.4.6.2 - Sporting services - practice (S)",..
"....Maguindanao","09.4.7 - Games of chance (S)",..
"....Maguindanao","09.4.7.0 - Games of chance (S)",..
"....Maguindanao","09.5 - CULTURAL GOODS",..
"....Maguindanao","09.5.1 - Musical instruments (D)",..
"....Maguindanao","09.5.1.0 - Musical instruments (D)",..
"....Maguindanao","09.6 - CULTURAL SERVICES",105.8000000000000
"....Maguindanao","09.6.1 - Services provided by cinemas, theatres and concert venues (S)",..
"....Maguindanao","09.6.1.0 - Services provided by cinemas, theatres and concert venues (S)",..
"....Maguindanao","09.6.3 - Photographic services (S)",..
"....Maguindanao","09.6.3.0 - Photographic services (S)",..
"....Maguindanao","09.6.9 - Other cultural services (S)",105.8000000000000
"....Maguindanao","09.6.9.0 - Other cultural services (S)",105.7601211104910
"....Maguindanao","09.7 - NEWSPAPERS, BOOKS AND STATIONERY",109.8000000000000
"....Maguindanao","09.7.1 - Books (SD)",..
"....Maguindanao","09.7.1.1 - Educational and textbooks in printed or electronic copy (SD)",..
"....Maguindanao","09.7.1.9 - Other books (SD) in printed or electronic copy",..
"....Maguindanao","09.7.2 - Newspapers and periodicals (ND)",..
"....Maguindanao","09.7.2.1 - Newspapers (ND)",..
"....Maguindanao","09.7.2.2 - Magazines and periodicals (ND)",..
"....Maguindanao","09.7.4 - Stationery and drawing materials (ND)",109.8000000000000
"....Maguindanao","09.7.4.0 - Stationery and drawing materials (ND)",109.7638064047620
"....Maguindanao","09.8 - PACKAGE HOLIDAYS (S)",..
"....Maguindanao","09.8.0 - Package holidays (S)",..
"....Maguindanao","09.8.0.0 - Package holidays (S)",..
"....Maguindanao","10 - EDUCATION SERVICES",112.6000000000000
"....Maguindanao","10.1 - EARLY CHILDHOOD AND PRIMARY EDUCATION",120.6000000000000
"....Maguindanao","10.1.0 - Early chilhood and primary education (S)",120.6000000000000
"....Maguindanao","10.1.0.1 - Early childhood education services (S)",111.6778228551040
"....Maguindanao","10.1.0.2 - Primary education (S)",122.9581646985250
"....Maguindanao","10.2 - SECONDARY EDUCATION  (S)",118.7000000000000
"....Maguindanao","10.2.0 - Secondary education (S)",118.7000000000000
"....Maguindanao","10.2.0.1 - Lower secondary general education services",118.6961003945810
"....Maguindanao","10.2.0.2 - Lower secondary technical-vocational livelihood programs services",..
"....Maguindanao","10.4 - TERTIARY EDUCATION (S)",104.6000000000000
"....Maguindanao","10.4.0 - Tertiary education (s)",104.6000000000000
"....Maguindanao","10.4.0.0 - Tertiary education (s)",104.5508196721310
"....Maguindanao","10.5 - EDUCATION NOT DEFINED BY LEVEL (S)",..
"....Maguindanao","10.5.0 - Education not defined by level (s)",..
"....Maguindanao","10.5.0.2 - Review classes for professional and licensure examination (S)",..
"....Maguindanao","10.5.0.9 - Other education not defined by level (S)",..
"....Maguindanao","11 - RESTAURANTS AND ACCOMMODATION SERVICES",124.9000000000000
"....Maguindanao","11.1 - FOOD AND BEVERAGE SERVING SERVICES",125.0000000000000
"....Maguindanao","11.1.1 - Restaurants, café and the like (S)",125.0000000000000
"....Maguindanao","11.1.1.1 - Restaurants, café and the like - with full service (S)",124.9715017900360
"....Maguindanao","11.2 - ACCOMMODATION SERVICES",100.0000000000000
"....Maguindanao","11.2.0 - Accommodation services (S)",100.0000000000000
"....Maguindanao","11.2.0.1 - Hotels, motels, inns and similar accommodation services (S)",100.0000000000000
"....Maguindanao","12 - FINANCIAL SERVICES",163.6000000000000
"....Maguindanao","12.2 - FINANCIAL SERVICES",163.6000000000000
"....Maguindanao","12.2.1 - Financial intermediation services indirectly measured (S)",163.6000000000000
"....Maguindanao","12.2.1.0 - Financial intermediation services indirectly measured (S)",163.6363636363640
"....Maguindanao","12.2.9 - Other financial services (S)",..
"....Maguindanao","12.2.9.1 - Remittances fees (S)",..
"....Maguindanao","13 - PERSONAL CARE, AND MISCELLANEOUS GOODS AND SERVICES",119.5000000000000
"....Maguindanao","13.1 - PERSONAL CARE",117.6000000000000
"....Maguindanao","13.1.1 - Electric appliances for personal care (SD)",..
"....Maguindanao","13.1.1.1 - Electric appliances for personal care (SD)",..
"....Maguindanao","13.1.2 - Other appliances, articles and products for personal care (ND)",116.9000000000000
"....Maguindanao","13.1.2.0 - Other appliances, articles and products for personal care (ND)",116.8932252249390
"....Maguindanao","13.1.3 - Hairdressing salons and personal grooming establishments (S)",123.8000000000000
"....Maguindanao","13.1.3.1 - Hairdressing (S)",117.9149809584340
"....Maguindanao","13.1.3.2 - Personal grooming treatments (S)",129.6079979144610
"....Maguindanao","13.2 - OTHER PERSONAL EFFECTS",135.2000000000000
"....Maguindanao","13.2.1 - Jewellery and watches (D)",..
"....Maguindanao","13.2.1.1 - Jewellery and watches (D)",..
"....Maguindanao","13.2.1.2 - Repair and hire of jewellery, clocks and watches (S)",..
"....Maguindanao","13.2.9 - Other personal effects n.e.c. (SD)",135.2000000000000
"....Maguindanao","13.2.9.1 - Travel goods and articles for babies and other personal effects n.e.c. (SD)",135.2240167733320
"....Maguindanao","13.9 - OTHER SERVICES",100.8000000000000
"....Maguindanao","13.9.0 - Other services (S)",100.8000000000000
"....Maguindanao","13.9.0.9 - Other services n.e.c. (S)",100.8130081300810
"....Sulu","0 - ALL ITEMS",132.9000000000000
"....Sulu","01 - FOOD AND NON-ALCOHOLIC BEVERAGES",142.2000000000000
"....Sulu","01.1 - FOOD",144.9000000000000
"....Sulu","01.1.1 - Cereals and cereal products (ND)",148.1000000000000
"....Sulu","01.1.1.20 - FLOUR, BREAD AND OTHER BAKERY PRODUCTS, PASTA PRODUCTS,  AND OTHER CEREALS",148.0795009963040
"....Sulu","01.1.1.2 - Flour of cereals (ND)",166.4618921168400
"....Sulu","01.1.1.3 - Bread and bakery products (ND)",142.2435910726510
"....Sulu","01.1.1.4 - Breakfast cereals (ND)",..
"....Sulu","01.1.1.5 - Macaroni, noodles, couscous and similar pasta products (ND)",132.7267337242130
"....Sulu","01.1.1.9 - Other cereal and grain mill products (ND)",160.6604957189930
"....Sulu","01.1.2 - Meat and other parts of slaughtered land animals (ND)",..
"....Sulu","01.1.2.3 - Meat, dried, salted, in brine or smoked (ND)",..
"....Sulu","01.1.2.4 - Offal, blood and other parts of slaughtered animals, fresh, chilled or frozen, dried, salted, in brine or smoked (ND)",..
"....Sulu","01.1.2.5 - Meat, offal, blood and other parts of slaughtered animals' preparations (ND)",..
"....Sulu","01.1.3 - Fish and other seafood (ND)",133.8000000000000
"....Sulu","01.1.3.2 - Fish, dried, salted, in brine or smoked (ND)",129.5672263849160
"....Sulu","01.1.3.3 - Fish preparations (ND)",107.7574491194800
"....Sulu","01.1.3.4 - Other seafood, live, fresh, chilled or frozen (ND)",144.4026467433550
"....Sulu","01.1.3.6 - Other seafood preparations (ND)",140.0138143563040
"....Sulu","01.1.4 - Milk, other dairy products and eggs (ND)",98.7000000000000
"....Sulu","01.1.4.1 - Raw and whole milk (ND)",..
"....Sulu","01.1.4.3 - Other milk and cream (ND)",101.2508839427890
"....Sulu","01.1.4.4 - Non-animal milk (ND)",..
"....Sulu","01.1.4.5 - Cheese (ND)",101.5144206650070
"....Sulu","01.1.4.6 - Yoghurt and similar products (ND)",..
"....Sulu","01.1.4.7 - Milk-based dessert and beverages (ND)",..
"....Sulu","01.1.4.8 - Eggs (ND)",96.1738148480469
"....Sulu","01.1.5 - Oils and fats (ND)",269.6000000000000
"....Sulu","01.1.5.1 - Vegetable oils (ND)",279.5047716631050
"....Sulu","01.1.5.2 - Butter and other fats and oils derived from milk (ND)",117.3096620006830
"....Sulu","01.1.5.3 - Margarine and similar preparations (ND)",116.5111802162000
"....Sulu","01.1.5.9 - Other animal oils and fats (ND)",..
"....Sulu","01.1.6 - Fruits and nuts (ND)",73.9000000000000
"....Sulu","01.1.6.2 - Citrus fruits, fresh (ND)",35.4465057986620
"....Sulu","01.1.6.3 - Stone fruits and pome fruits, fresh (ND)",..
"....Sulu","01.1.6.5 - Other fruits, fresh (ND)",..
"....Sulu","01.1.6.7 - Fruit, dried and dehydrated (ND)",..
"....Sulu","01.1.6.8 - Nuts, in shell or shelled (ND)",85.8068787678155
"....Sulu","01.1.6.9 - Fruit and nuts ground and other preparations (ND)",124.0550578981870
"....Sulu","01.1.7 - Vegetables, tubers, plantains, cooking bananas and pulses (ND)",147.6000000000000
"....Sulu","01.1.7.1 - Leafy or stem vegetables, fresh or chilled (ND)",202.4332753913180
"....Sulu","01.1.7.3 - Green leguminous vegetables, fresh or chilled (ND)",132.8682943032720
"....Sulu","01.1.7.5 - Tubers, plantains and cooking bananas (ND)",96.7836929253437
"....Sulu","01.1.7.9 - Vegetables, tubers, plantains, cooking bananas and pulses ground and other preparations (ND)",..
"....Sulu","01.1.8 - Sugar, confectionery and desserts (ND)",142.8000000000000
"....Sulu","01.1.8.1 - Cane and beet sugar (ND)",152.1439351055320
"....Sulu","01.1.8.3 - Jams, fruit jellies, marmalades, fruit purée and pastes, honey (ND)",..
"....Sulu","01.1.8.4 - Nut purée, nut butter and nut pastes (ND)",120.8239638406520
"....Sulu","01.1.8.5 - Chocolate, cocoa, and cocoa-based food products (ND)",..
"....Sulu","01.1.8.6 - Ice, ice cream and sorbet (ND)",123.4347114242150
"....Sulu","01.1.8.9 - Other sugar confectionery and desserts n.e.c. (ND)",112.5458063438770
"....Sulu","01.1.9 - Ready-made food and other food products n.e.c. (ND)",113.1000000000000
"....Sulu","01.1.9.2 - Baby food (ND)",..
"....Sulu","01.1.9.3 - Salt, condiments and sauces (ND)",103.7308154780470
"....Sulu","01.1.9.4 - Spices, culinary herbs and seeds (ND)",123.5265567430550
"....Sulu","01.1.9.9 - Other food products n.e.c. (ND)",..
"....Sulu","01.2 - NON-ALCOHOLIC BEVERAGES",117.4000000000000
"....Sulu","01.2.1 - Fruit and vegetable juices (ND)",167.5000000000000
"....Sulu","01.2.1.0 - Fruit and vegetable juices (ND)",167.5135118019280
"....Sulu","01.2.2 - Coffee and coffee substitutes (ND)",106.8000000000000
"....Sulu","01.2.2.0 - Coffee and coffee substitutes (ND)",106.7924540183340
"....Sulu","01.2.3 - Tea, maté and other plant products for infusion (ND)",100.6000000000000
"....Sulu","01.2.3.0 - Tea, maté and other plant products for infusion (ND)",100.5747126436780
"....Sulu","01.2.4 - Cocoa drinks (ND)",124.3000000000000
"....Sulu","01.2.4.0 - Cocoa drinks (ND)",124.3184296619410
"....Sulu","01.2.5 - Water (ND)",..
"....Sulu","01.2.5.0 - Water (ND)",..
"....Sulu","01.2.6 - Soft drinks (ND)",143.2000000000000
"....Sulu","01.2.6.0 - Soft drinks (ND)",143.2475273301630
"....Sulu","01.2.9 - Other non-alcoholic beverages (ND)",..
"....Sulu","01.2.9.0 - Other non-alcoholic beverages (ND)",..
"....Sulu","02 - ALCOHOLIC BEVERAGES AND TOBACCO",106.6000000000000
"....Sulu","02.1 - ALCOHOLIC BEVERAGES",..
"....Sulu","02.1.1 - Spirits and liquors (ND)",..
"....Sulu","02.1.1.0 - Spirits and liquors (ND)",..
"....Sulu","02.1.2 - Wine (ND)",..
"....Sulu","02.1.2.1 - Wine from grapes (ND)",..
"....Sulu","02.1.2.2 - Wine from other sources (ND)",..
"....Sulu","02.1.3 - Beer (ND)",..
"....Sulu","02.1.3.0 - Beer (ND)",..
"....Sulu","02.3 - TOBACCO",106.6000000000000
"....Sulu","02.3.0 - Tobacco (ND)",106.6000000000000
"....Sulu","02.3.0.1 - Cigarettes (ND)",106.6325901918470
"....Sulu","02.3.0.2 - Cigars (ND)",..
"....Sulu","02.3.0.9 - Other tobacco products (ND)",..
"....Sulu","02.4 - OTHER VEGETABLE-BASED TOBACCO PRODUCTS",..
"....Sulu","02.4.0 - Other vegetable-based tobacco products (ND)",..
"....Sulu","02.4.0.0 - Other vegetable-based tobacco products (ND)",..
"....Sulu","02.900 - NON-FOOD",119.8000000000000
"....Sulu","03 - CLOTHING AND FOOTWEAR",114.6000000000000
"....Sulu","03.1 - CLOTHING",114.3000000000000
"....Sulu","03.1.1 - Clothing materials (SD)",108.7000000000000
"....Sulu","03.1.1.0 - Clothing materials (SD)",108.6746261066800
"....Sulu","03.1.2 - Garments (SD)",114.5000000000000
"....Sulu","03.1.2.1 - Garments for men or boys (SD)",104.7716444407440
"....Sulu","03.1.2.2 - Garments for women or girls (SD)",122.6151095503720
"....Sulu","03.1.2.3 - Garments for infants (0 to under 2 years) (SD)",135.7693723857640
"....Sulu","03.1.2.4 - School uniforms (SD)",..
"....Sulu","03.1.3 - Other articles of clothing and clothing accessories (SD)",138.3000000000000
"....Sulu","03.1.3.1 - Other articles of clothing (SD)",..
"....Sulu","03.1.3.2 - Clothing accessories (SD)",138.3360364381920
"....Sulu","03.1.4 - Cleaning, repair, tailoring and hire of clothing (S)",..
"....Sulu","03.1.4.1 - Cleaning of clothing (S)",..
"....Sulu","03.1.4.2 - Repair, tailoring and hire of clothing (S)",..
"....Sulu","03.2 - FOOTWEAR",115.5000000000000
"....Sulu","03.2.1 - Shoes and other footwear (SD)",115.5000000000000
"....Sulu","03.2.1.1 - Footwear for men (SD)",97.8277394553497
"....Sulu","03.2.1.2 - Footwear for women (SD)",..
"....Sulu","03.2.1.3 - Footwear for infants and children (SD)",127.8639617130190
"....Sulu","03.2.2 - Cleaning, repair, and hire of footwear (S)",..
"....Sulu","03.2.2.0 - Cleaning, repair, and hire of footwear (S)",..
"....Sulu","04 - HOUSING, WATER, ELECTRICITY, GAS, AND OTHER FUELS",128.0000000000000
"....Sulu","04.1 - ACTUAL RENTALS FOR HOUSING",100.6000000000000
"....Sulu","04.1.1 - Actual rentals paid by tenants for main residence (S)",100.6000000000000
"....Sulu","04.1.1.0 - Actual rentals paid by tenants for main residence (S)",100.5778694231940
"....Sulu","04.3 - MAINTENANCE, REPAIR AND SECURITY OF THE DWELLING",114.6000000000000
"....Sulu","04.3.1 - Security equipment and materials for the maintenance and repair of the dwelling (ND)",113.6000000000000
"....Sulu","04.3.1.1 - Materials for the maintenance and repair of the dwelling (ND)",113.6456446220310
"....Sulu","04.3.2 - Services for the maintenance, repair and security of the dwelling (S)",116.4000000000000
"....Sulu","04.3.2.0 - Services for the maintenance, repair and security of the dwelling (S)",116.3760848558680
"....Sulu","04.4 - WATER SUPPLY AND MISCELLANEOUS SERVICES RELATING TO THE DWELLING",108.4000000000000
"....Sulu","04.4.1 - Water supply (ND)",108.4000000000000
"....Sulu","04.4.1.1 - Water supply through network systems (ND)",108.3717149823900
"....Sulu","04.5 - ELECTRICITY, GAS AND OTHER FUELS",174.0000000000000
"....Sulu","04.5.3 - Liquid fuels (ND)",157.6000000000000
"....Sulu","04.5.3.0 - Liquid fuels (ND)",157.6165305141760
"....Sulu","04.5.4 - Solid fuels (ND)",176.0000000000000
"....Sulu","04.5.4.2 - Wood fuel, including pellets and briquettes (ND)",176.0069823259880
"....Sulu","04.5.4.3 - Charcoal (ND)",..
"....Sulu","05 - FURNISHINGS, HOUSEHOLD EQUIPMENT AND ROUTINE HOUSEHOLD MAINTENANCE",111.5000000000000
"....Sulu","05.1 - FURNITURE, FURNISHINGS, AND LOOSE CARPETS",122.6000000000000
"....Sulu","05.1.1 - Furniture, furnishings and loose carpets (D)",122.6000000000000
"....Sulu","05.1.1.1 - Household furniture (D)",123.2495858632580
"....Sulu","05.1.1.3 - Lighting equipment (D)",112.1474364965140
"....Sulu","05.1.1.4 - Furnishings, loose carpets and rugs (D)",..
"....Sulu","05.2 - HOUSEHOLD TEXTILES",96.9000000000000
"....Sulu","05.2.1 - Household textiles (SD)",96.9000000000000
"....Sulu","05.2.1.1 - Furnishing fabrics and curtains (SD)",100.2393906420020
"....Sulu","05.2.1.2 - Bed linen and bedding (SD)",95.1910973032779
"....Sulu","05.2.1.3 - Table linen and bathroom linen (SD)",119.3528423658390
"....Sulu","05.2.1.9 - Other household textiles (SD)",100.0000000000000
"....Sulu","05.3 - HOUSEHOLD APPLIANCES",101.2000000000000
"....Sulu","05.3.1 - Major household appliances, whether electric or not (D)",..
"....Sulu","05.3.1.1 - Major kitchen appliances (D)",..
"....Sulu","05.3.1.2 - Major laundry appliances (D)",..
"....Sulu","05.3.1.3 - Heaters, air conditioners (D)",..
"....Sulu","05.3.2 - Small household appliances (SD)",101.2000000000000
"....Sulu","05.3.2.1 - Small appliances for cooking and processing of food (SD)",..
"....Sulu","05.3.2.9 - Other small household appliances (SD)",101.1941639272530
"....Sulu","05.3.3 - Repair, installation and hire of household appliances (S)",..
"....Sulu","05.3.3.0 - Repair, installation and hire of household appliances (S)",..
"....Sulu","05.4 - GLASSWARE, TABLEWARE AND HOUSEHOLD UTENSILS",110.1000000000000
"....Sulu","05.4.0 - Glassware, tableware and household utensils (SD)",110.1000000000000
"....Sulu","05.4.0.1 - Glassware, crystal-ware, ceramic ware and chinaware (SD)",115.9658249455200
"....Sulu","05.4.0.2 - Cutlery, flatware and silverware (SD)",100.8073367148770
"....Sulu","05.4.0.3 - Kitchen utensils and articles (SD)",103.0988090496390
"....Sulu","05.5 - TOOLS AND EQUIPMENT FOR HOUSE AND GARDEN",112.8000000000000
"....Sulu","05.5.1 - Motorized tools and equipment (D)",..
"....Sulu","05.5.1.0 - Motorized tools and equipment (D)",..
"....Sulu","05.5.2 - Non-motorized tools and miscellaneous accessories (SD)",112.8000000000000
"....Sulu","05.5.2.1 - Non-motorized tools (SD)",128.6538343053080
"....Sulu","05.5.2.2 - Miscellaneous accessories (SD)",102.1977491325210
"....Sulu","05.6 - GOODS AND SERVICES FOR ROUTINE HOUSEHOLD MAINTENANCE",112.7000000000000
"....Sulu","05.6.1 - Non-durable household goods (ND)",112.7000000000000
"....Sulu","05.6.1.1 - Household cleaning and maintenance products (ND)",113.3989127207180
"....Sulu","05.6.1.9 - Other non-durable household goods (ND)",111.9600631136140
"....Sulu","05.6.2 - Domestic services and household services (S)",..
"....Sulu","05.6.2.1 - Domestic services by paid staff (S)",..
"....Sulu","06 - HEALTH",113.3000000000000
"....Sulu","06.1 - MEDICINES AND HEALTH PRODUCTS",113.8000000000000
"....Sulu","06.1.1 - Medicines (ND)",113.6000000000000
"....Sulu","06.1.1.1 - Medicines, vaccines and other pharmaceutical preparations (ND)",113.6298499999980
"....Sulu","06.1.2 - Medical products (ND)",115.0000000000000
"....Sulu","06.1.2.1 - Medical diagnostic products (ND)",143.3863680164460
"....Sulu","06.1.2.2 - Prevention and protective devices (ND)",88.2270030965283
"....Sulu","06.1.2.3 - Treatment devices for personal use (ND)",113.2896248039460
"....Sulu","06.1.3 - Assistive products (D)",121.9000000000000
"....Sulu","06.1.3.1 - Assistive products for vision (D)",121.8537646099480
"....Sulu","06.2 - OUTPATIENT CARE SERVICES",116.2000000000000
"....Sulu","06.2.1 - Preventive care services (S)",114.6000000000000
"....Sulu","06.2.1.9 - Other preventive services (S)",114.6356258866350
"....Sulu","06.2.2 - Outpatient dental services (S)",131.9000000000000
"....Sulu","06.2.2.1 - Dental preventive services (S)",131.9140647037560
"....Sulu","06.2.3 - Other outpatient care services (S)",..
"....Sulu","06.2.3.1 - Outpatient curative and rehabilitative services (S)",..
"....Sulu","06.3 - INPATIENT CARE SERVICES",100.4000000000000
"....Sulu","06.3.1 - Inpatient curative and rehabilitative services (S)",100.4000000000000
"....Sulu","06.3.1.0 - Inpatient curative and rehabilitative services (S)",100.3585028741560
"....Sulu","06.4 - OTHER HEALTH SERVICES",..
"....Sulu","06.4.1 - Diagnostic imaging services and medical laboratory services (S)",..
"....Sulu","06.4.1.0 - Diagnostic imaging services and medical laboratory services (S)",..
"....Sulu","07 - TRANSPORT",106.1000000000000
"....Sulu","07.1 - PURCHASE OF VEHICLES",..
"....Sulu","07.1.1 - Motor cars (D)",..
"....Sulu","07.1.1.1 - New motor cars (D)",..
"....Sulu","07.1.2 - Motorcycles (D)",..
"....Sulu","07.1.2.0 - Motorcycles (D)",..
"....Sulu","07.1.3 - Bicycles (D)",..
"....Sulu","07.1.3.0 - Bicycles (D)",..
"....Sulu","07.2 - OPERATION OF PERSONAL TRANSPORT EQUIPMENT",129.3000000000000
"....Sulu","07.2.1 - Parts and accessories for personal transport equipment (SD)",..
"....Sulu","07.2.1.1 - Tires (SD)",..
"....Sulu","07.2.1.2 - Parts for personal transport equipment (SD)",..
"....Sulu","07.2.1.3 - Accessories for personal transport equipment (SD)",..
