"Geolocation","Commodity Description","2024 Mar" 
"....City of Cagayan de Oro (Capital)","03.1.4 - Cleaning, repair, tailoring and hire of clothing (S)",..
"....City of Cagayan de Oro (Capital)","03.1.4.1 - Cleaning of clothing (S)",..
"....City of Cagayan de Oro (Capital)","03.1.4.2 - Repair, tailoring and hire of clothing (S)",..
"....City of Cagayan de Oro (Capital)","03.2 - FOOTWEAR",..
"....City of Cagayan de Oro (Capital)","03.2.1 - Shoes and other footwear (SD)",..
"....City of Cagayan de Oro (Capital)","03.2.1.1 - Footwear for men (SD)",..
"....City of Cagayan de Oro (Capital)","03.2.1.2 - Footwear for women (SD)",..
"....City of Cagayan de Oro (Capital)","03.2.1.3 - Footwear for infants and children (SD)",..
"....City of Cagayan de Oro (Capital)","03.2.2 - Cleaning, repair, and hire of footwear (S)",..
"....City of Cagayan de Oro (Capital)","03.2.2.0 - Cleaning, repair, and hire of footwear (S)",..
"....City of Cagayan de Oro (Capital)","04 - HOUSING, WATER, ELECTRICITY, GAS, AND OTHER FUELS",..
"....City of Cagayan de Oro (Capital)","04.1 - ACTUAL RENTALS FOR HOUSING",..
"....City of Cagayan de Oro (Capital)","04.1.1 - Actual rentals paid by tenants for main residence (S)",..
"....City of Cagayan de Oro (Capital)","04.1.1.0 - Actual rentals paid by tenants for main residence (S)",..
"....City of Cagayan de Oro (Capital)","04.3 - MAINTENANCE, REPAIR AND SECURITY OF THE DWELLING",..
"....City of Cagayan de Oro (Capital)","04.3.1 - Security equipment and materials for the maintenance and repair of the dwelling (ND)",..
"....City of Cagayan de Oro (Capital)","04.3.1.1 - Materials for the maintenance and repair of the dwelling (ND)",..
"....City of Cagayan de Oro (Capital)","04.3.2 - Services for the maintenance, repair and security of the dwelling (S)",..
"....City of Cagayan de Oro (Capital)","04.3.2.0 - Services for the maintenance, repair and security of the dwelling (S)",..
"....City of Cagayan de Oro (Capital)","04.4 - WATER SUPPLY AND MISCELLANEOUS SERVICES RELATING TO THE DWELLING",..
"....City of Cagayan de Oro (Capital)","04.4.1 - Water supply (ND)",..
"....City of Cagayan de Oro (Capital)","04.4.1.1 - Water supply through network systems (ND)",..
"....City of Cagayan de Oro (Capital)","04.5 - ELECTRICITY, GAS AND OTHER FUELS",..
"....City of Cagayan de Oro (Capital)","04.5.1 - Electricity (ND)",..
"....City of Cagayan de Oro (Capital)","04.5.1.0 - Electricity (ND)",..
"....City of Cagayan de Oro (Capital)","04.5.2 - Gas (ND)",..
"....City of Cagayan de Oro (Capital)","04.5.2.2 - Liquefied hydrocarbons (ND)",..
"....City of Cagayan de Oro (Capital)","04.5.3 - Liquid fuels (ND)",..
"....City of Cagayan de Oro (Capital)","04.5.3.0 - Liquid fuels (ND)",..
"....City of Cagayan de Oro (Capital)","04.5.4 - Solid fuels (ND)",..
"....City of Cagayan de Oro (Capital)","04.5.4.2 - Wood fuel, including pellets and briquettes (ND)",..
"....City of Cagayan de Oro (Capital)","04.5.4.3 - Charcoal (ND)",..
"....City of Cagayan de Oro (Capital)","05 - FURNISHINGS, HOUSEHOLD EQUIPMENT AND ROUTINE HOUSEHOLD MAINTENANCE",..
"....City of Cagayan de Oro (Capital)","05.1 - FURNITURE, FURNISHINGS, AND LOOSE CARPETS",..
"....City of Cagayan de Oro (Capital)","05.1.1 - Furniture, furnishings and loose carpets (D)",..
"....City of Cagayan de Oro (Capital)","05.1.1.1 - Household furniture (D)",..
"....City of Cagayan de Oro (Capital)","05.1.1.3 - Lighting equipment (D)",..
"....City of Cagayan de Oro (Capital)","05.1.1.4 - Furnishings, loose carpets and rugs (D)",..
"....City of Cagayan de Oro (Capital)","05.2 - HOUSEHOLD TEXTILES",..
"....City of Cagayan de Oro (Capital)","05.2.1 - Household textiles (SD)",..
"....City of Cagayan de Oro (Capital)","05.2.1.1 - Furnishing fabrics and curtains (SD)",..
"....City of Cagayan de Oro (Capital)","05.2.1.2 - Bed linen and bedding (SD)",..
"....City of Cagayan de Oro (Capital)","05.2.1.3 - Table linen and bathroom linen (SD)",..
"....City of Cagayan de Oro (Capital)","05.2.1.9 - Other household textiles (SD)",..
"....City of Cagayan de Oro (Capital)","05.3 - HOUSEHOLD APPLIANCES",..
"....City of Cagayan de Oro (Capital)","05.3.1 - Major household appliances, whether electric or not (D)",..
"....City of Cagayan de Oro (Capital)","05.3.1.1 - Major kitchen appliances (D)",..
"....City of Cagayan de Oro (Capital)","05.3.1.2 - Major laundry appliances (D)",..
"....City of Cagayan de Oro (Capital)","05.3.1.3 - Heaters, air conditioners (D)",..
"....City of Cagayan de Oro (Capital)","05.3.2 - Small household appliances (SD)",..
"....City of Cagayan de Oro (Capital)","05.3.2.1 - Small appliances for cooking and processing of food (SD)",..
"....City of Cagayan de Oro (Capital)","05.3.2.9 - Other small household appliances (SD)",..
"....City of Cagayan de Oro (Capital)","05.3.3 - Repair, installation and hire of household appliances (S)",..
"....City of Cagayan de Oro (Capital)","05.3.3.0 - Repair, installation and hire of household appliances (S)",..
"....City of Cagayan de Oro (Capital)","05.4 - GLASSWARE, TABLEWARE AND HOUSEHOLD UTENSILS",..
"....City of Cagayan de Oro (Capital)","05.4.0 - Glassware, tableware and household utensils (SD)",..
"....City of Cagayan de Oro (Capital)","05.4.0.1 - Glassware, crystal-ware, ceramic ware and chinaware (SD)",..
"....City of Cagayan de Oro (Capital)","05.4.0.2 - Cutlery, flatware and silverware (SD)",..
"....City of Cagayan de Oro (Capital)","05.4.0.3 - Kitchen utensils and articles (SD)",..
"....City of Cagayan de Oro (Capital)","05.5 - TOOLS AND EQUIPMENT FOR HOUSE AND GARDEN",..
"....City of Cagayan de Oro (Capital)","05.5.1 - Motorized tools and equipment (D)",..
"....City of Cagayan de Oro (Capital)","05.5.1.0 - Motorized tools and equipment (D)",..
"....City of Cagayan de Oro (Capital)","05.5.2 - Non-motorized tools and miscellaneous accessories (SD)",..
"....City of Cagayan de Oro (Capital)","05.5.2.1 - Non-motorized tools (SD)",..
"....City of Cagayan de Oro (Capital)","05.5.2.2 - Miscellaneous accessories (SD)",..
"....City of Cagayan de Oro (Capital)","05.6 - GOODS AND SERVICES FOR ROUTINE HOUSEHOLD MAINTENANCE",..
"....City of Cagayan de Oro (Capital)","05.6.1 - Non-durable household goods (ND)",..
"....City of Cagayan de Oro (Capital)","05.6.1.1 - Household cleaning and maintenance products (ND)",..
"....City of Cagayan de Oro (Capital)","05.6.1.9 - Other non-durable household goods (ND)",..
"....City of Cagayan de Oro (Capital)","05.6.2 - Domestic services and household services (S)",..
"....City of Cagayan de Oro (Capital)","05.6.2.1 - Domestic services by paid staff (S)",..
"....City of Cagayan de Oro (Capital)","06 - HEALTH",..
"....City of Cagayan de Oro (Capital)","06.1 - MEDICINES AND HEALTH PRODUCTS",..
"....City of Cagayan de Oro (Capital)","06.1.1 - Medicines (ND)",..
"....City of Cagayan de Oro (Capital)","06.1.1.1 - Medicines, vaccines and other pharmaceutical preparations (ND)",..
"....City of Cagayan de Oro (Capital)","06.1.2 - Medical products (ND)",..
"....City of Cagayan de Oro (Capital)","06.1.2.1 - Medical diagnostic products (ND)",..
"....City of Cagayan de Oro (Capital)","06.1.2.2 - Prevention and protective devices (ND)",..
"....City of Cagayan de Oro (Capital)","06.1.2.3 - Treatment devices for personal use (ND)",..
"....City of Cagayan de Oro (Capital)","06.1.3 - Assistive products (D)",..
"....City of Cagayan de Oro (Capital)","06.1.3.1 - Assistive products for vision (D)",..
"....City of Cagayan de Oro (Capital)","06.2 - OUTPATIENT CARE SERVICES",..
"....City of Cagayan de Oro (Capital)","06.2.1 - Preventive care services (S)",..
"....City of Cagayan de Oro (Capital)","06.2.1.9 - Other preventive services (S)",..
"....City of Cagayan de Oro (Capital)","06.2.2 - Outpatient dental services (S)",..
"....City of Cagayan de Oro (Capital)","06.2.2.1 - Dental preventive services (S)",..
"....City of Cagayan de Oro (Capital)","06.2.3 - Other outpatient care services (S)",..
"....City of Cagayan de Oro (Capital)","06.2.3.1 - Outpatient curative and rehabilitative services (S)",..
"....City of Cagayan de Oro (Capital)","06.3 - INPATIENT CARE SERVICES",..
"....City of Cagayan de Oro (Capital)","06.3.1 - Inpatient curative and rehabilitative services (S)",..
"....City of Cagayan de Oro (Capital)","06.3.1.0 - Inpatient curative and rehabilitative services (S)",..
"....City of Cagayan de Oro (Capital)","06.4 - OTHER HEALTH SERVICES",..
"....City of Cagayan de Oro (Capital)","06.4.1 - Diagnostic imaging services and medical laboratory services (S)",..
"....City of Cagayan de Oro (Capital)","06.4.1.0 - Diagnostic imaging services and medical laboratory services (S)",..
"....City of Cagayan de Oro (Capital)","07 - TRANSPORT",..
"....City of Cagayan de Oro (Capital)","07.1 - PURCHASE OF VEHICLES",..
"....City of Cagayan de Oro (Capital)","07.1.1 - Motor cars (D)",..
"....City of Cagayan de Oro (Capital)","07.1.1.1 - New motor cars (D)",..
"....City of Cagayan de Oro (Capital)","07.1.2 - Motorcycles (D)",..
"....City of Cagayan de Oro (Capital)","07.1.2.0 - Motorcycles (D)",..
"....City of Cagayan de Oro (Capital)","07.1.3 - Bicycles (D)",..
"....City of Cagayan de Oro (Capital)","07.1.3.0 - Bicycles (D)",..
"....City of Cagayan de Oro (Capital)","07.2 - OPERATION OF PERSONAL TRANSPORT EQUIPMENT",..
"....City of Cagayan de Oro (Capital)","07.2.1 - Parts and accessories for personal transport equipment (SD)",..
"....City of Cagayan de Oro (Capital)","07.2.1.1 - Tires (SD)",..
"....City of Cagayan de Oro (Capital)","07.2.1.2 - Parts for personal transport equipment (SD)",..
"....City of Cagayan de Oro (Capital)","07.2.1.3 - Accessories for personal transport equipment (SD)",..
"....City of Cagayan de Oro (Capital)","07.2.2 - Fuels and lubricants for personal transport equipment (ND)",..
"....City of Cagayan de Oro (Capital)","07.2.2.1 - Diesel (ND)",..
"....City of Cagayan de Oro (Capital)","07.2.2.2 - Gasoline (ND)",..
"....City of Cagayan de Oro (Capital)","07.2.2.3 - Other fuels for personal transport equipment (ND)",..
"....City of Cagayan de Oro (Capital)","07.2.2.4 - Lubricants (ND)",..
"....City of Cagayan de Oro (Capital)","07.2.3 - Maintenance and repair of personal transport equipment (S)",..
"....City of Cagayan de Oro (Capital)","07.2.3.0 - Maintenance and repair of personal transport equipment (S)",..
"....City of Cagayan de Oro (Capital)","07.2.4 - Other services in respect of personal transport equipment (S)",..
"....City of Cagayan de Oro (Capital)","07.2.4.2 - Toll facilities (S)",..
"....City of Cagayan de Oro (Capital)","07.2.4.3 - Driving lessons, tests, licences, and road worthiness tests (S)",..
"....City of Cagayan de Oro (Capital)","07.3 - PASSENGER TRANSPORT SERVICES",..
"....City of Cagayan de Oro (Capital)","07.3.1 - Passenger transport by railway (S)",..
"....City of Cagayan de Oro (Capital)","07.3.1.1 - Passenger transport by train (S)",..
"....City of Cagayan de Oro (Capital)","07.3.1.2 - Passenger transport by rapid transit and tram (S)",..
"....City of Cagayan de Oro (Capital)","07.3.2 - Passenger transport by road (S)",..
"....City of Cagayan de Oro (Capital)","07.3.2.1 - Passenger transport by bus and coach (S)",..
"....City of Cagayan de Oro (Capital)","07.3.2.2 - Passenger transport by taxi and hired car with driver (S)",..
"....City of Cagayan de Oro (Capital)","07.3.2.9 - Other passenger transport by road (S)",..
"....City of Cagayan de Oro (Capital)","07.3.3 - Passenger transport by air (S)",..
"....City of Cagayan de Oro (Capital)","07.3.3.1 - Passenger transport by air, domestic (S)",..
"....City of Cagayan de Oro (Capital)","07.3.4 - Passenger transport by sea and inland waterway (S)",..
"....City of Cagayan de Oro (Capital)","07.3.4.0 - Passenger transport by sea and inland waterway (S)",..
"....City of Cagayan de Oro (Capital)","07.4 - TRANSPORT SERVICES OF GOODS",..
"....City of Cagayan de Oro (Capital)","07.4.1 - Postal and courier services (S)",..
"....City of Cagayan de Oro (Capital)","07.4.1.1 - Letter handling services (S)",..
"....City of Cagayan de Oro (Capital)","07.4.1.2 - Courier and parcel delivery services (S)",..
"....City of Cagayan de Oro (Capital)","08 - INFORMATION AND COMMUNICATION",..
"....City of Cagayan de Oro (Capital)","08.1 - INFORMATION AND COMMUNICATION EQUIPMENT",..
"....City of Cagayan de Oro (Capital)","08.1.1 - Fixed telephone equipment (D)",..
"....City of Cagayan de Oro (Capital)","08.1.1.0 - Fixed telephone equipment (D)",..
"....City of Cagayan de Oro (Capital)","08.1.2 - Mobile telephone equipment (D)",..
"....City of Cagayan de Oro (Capital)","08.1.2.0 - Mobile telephone equipment (D)",..
"....City of Cagayan de Oro (Capital)","08.1.3 - Information processing equipment (D)",..
"....City of Cagayan de Oro (Capital)","08.1.3.1 - Computers, laptops and tablets (D)",..
"....City of Cagayan de Oro (Capital)","08.1.3.2 - Peripheral equipment and its consumable components (D)",..
"....City of Cagayan de Oro (Capital)","08.1.4 - Equipment for the reception, recording and reproduction of sound and vision (D)",..
"....City of Cagayan de Oro (Capital)","08.1.4.0 - Equipment for the reception, recording and reproduction of sound and vision (D)",..
"....City of Cagayan de Oro (Capital)","08.1.5 - Unrecorded recording media (SD)",..
"....City of Cagayan de Oro (Capital)","08.1.5.0 - Unrecorded recording media (SD)",..
"....City of Cagayan de Oro (Capital)","08.3 - INFORMATION AND COMMUNICATION SERVICES",..
"....City of Cagayan de Oro (Capital)","08.3.1 - Fixed communication services (S)",..
"....City of Cagayan de Oro (Capital)","08.3.1.0 - Fixed communication services (S)",..
"....City of Cagayan de Oro (Capital)","08.3.2 - Mobile communication services (S)",..
"....City of Cagayan de Oro (Capital)","08.3.2.0 - Mobile communication services (S)",..
"....City of Cagayan de Oro (Capital)","08.3.3 - Internet access provision services and net storage services (S)",..
"....City of Cagayan de Oro (Capital)","08.3.3.0 - Internet access provision services and net storage services (S)",..
"....City of Cagayan de Oro (Capital)","08.3.5 - Repair and rental of information and communication equipment (S)",..
"....City of Cagayan de Oro (Capital)","08.3.5.0 - Repair and rental of information and communication equipment (S)",..
"....City of Cagayan de Oro (Capital)","09 - RECREATION, SPORT AND CULTURE",..
"....City of Cagayan de Oro (Capital)","09.1 - RECREATIONAL DURABLES",..
"....City of Cagayan de Oro (Capital)","09.1.1 - Photographic and cinematographic equipment and optical instruments (D)",..
"....City of Cagayan de Oro (Capital)","09.1.1.1 - Cameras (D)",..
"....City of Cagayan de Oro (Capital)","09.2 - OTHER RECREATIONAL GOODS",..
"....City of Cagayan de Oro (Capital)","09.2.1 - Games, toys and hobbies (SD)",..
"....City of Cagayan de Oro (Capital)","09.2.1.2 - Other games, toys and hobbies (SD)",..
"....City of Cagayan de Oro (Capital)","09.2.2 - Equipment for sport, camping and open-air recreation (SD)",..
"....City of Cagayan de Oro (Capital)","09.2.2.1 - Equipment for sport (SD)",..
"....City of Cagayan de Oro (Capital)","09.2.2.2 - Equipment for camping and open-air recreation (SD)",..
"....City of Cagayan de Oro (Capital)","09.3 - GARDEN PRODUCTS AND PETS",..
"....City of Cagayan de Oro (Capital)","09.3.1 - Garden products, plants and flowers (ND)",..
"....City of Cagayan de Oro (Capital)","09.3.1.1 - Garden products (ND)",..
"....City of Cagayan de Oro (Capital)","09.3.1.2 - Plants, seeds and flowers (ND)",..
"....City of Cagayan de Oro (Capital)","09.3.2 - Pets and products for pets (ND)",..
"....City of Cagayan de Oro (Capital)","09.3.2.2 - Products for pets and other household animals (ND)",..
"....City of Cagayan de Oro (Capital)","09.4 - RECREATIONAL SERVICES",..
"....City of Cagayan de Oro (Capital)","09.4.6 - Recreational and sporting services (S)",..
"....City of Cagayan de Oro (Capital)","09.4.6.2 - Sporting services - practice (S)",..
"....City of Cagayan de Oro (Capital)","09.4.7 - Games of chance (S)",..
"....City of Cagayan de Oro (Capital)","09.4.7.0 - Games of chance (S)",..
"....City of Cagayan de Oro (Capital)","09.5 - CULTURAL GOODS",..
"....City of Cagayan de Oro (Capital)","09.5.1 - Musical instruments (D)",..
"....City of Cagayan de Oro (Capital)","09.5.1.0 - Musical instruments (D)",..
"....City of Cagayan de Oro (Capital)","09.6 - CULTURAL SERVICES",..
"....City of Cagayan de Oro (Capital)","09.6.1 - Services provided by cinemas, theatres and concert venues (S)",..
"....City of Cagayan de Oro (Capital)","09.6.1.0 - Services provided by cinemas, theatres and concert venues (S)",..
"....City of Cagayan de Oro (Capital)","09.6.3 - Photographic services (S)",..
"....City of Cagayan de Oro (Capital)","09.6.3.0 - Photographic services (S)",..
"....City of Cagayan de Oro (Capital)","09.6.9 - Other cultural services (S)",..
"....City of Cagayan de Oro (Capital)","09.6.9.0 - Other cultural services (S)",..
"....City of Cagayan de Oro (Capital)","09.7 - NEWSPAPERS, BOOKS AND STATIONERY",..
"....City of Cagayan de Oro (Capital)","09.7.1 - Books (SD)",..
"....City of Cagayan de Oro (Capital)","09.7.1.1 - Educational and textbooks in printed or electronic copy (SD)",..
"....City of Cagayan de Oro (Capital)","09.7.1.9 - Other books (SD) in printed or electronic copy",..
"....City of Cagayan de Oro (Capital)","09.7.2 - Newspapers and periodicals (ND)",..
"....City of Cagayan de Oro (Capital)","09.7.2.1 - Newspapers (ND)",..
"....City of Cagayan de Oro (Capital)","09.7.2.2 - Magazines and periodicals (ND)",..
"....City of Cagayan de Oro (Capital)","09.7.4 - Stationery and drawing materials (ND)",..
"....City of Cagayan de Oro (Capital)","09.7.4.0 - Stationery and drawing materials (ND)",..
"....City of Cagayan de Oro (Capital)","09.8 - PACKAGE HOLIDAYS (S)",..
"....City of Cagayan de Oro (Capital)","09.8.0 - Package holidays (S)",..
"....City of Cagayan de Oro (Capital)","09.8.0.0 - Package holidays (S)",..
"....City of Cagayan de Oro (Capital)","10 - EDUCATION SERVICES",..
"....City of Cagayan de Oro (Capital)","10.1 - EARLY CHILDHOOD AND PRIMARY EDUCATION",..
"....City of Cagayan de Oro (Capital)","10.1.0 - Early chilhood and primary education (S)",..
"....City of Cagayan de Oro (Capital)","10.1.0.1 - Early childhood education services (S)",..
"....City of Cagayan de Oro (Capital)","10.1.0.2 - Primary education (S)",..
"....City of Cagayan de Oro (Capital)","10.2 - SECONDARY EDUCATION  (S)",..
"....City of Cagayan de Oro (Capital)","10.2.0 - Secondary education (S)",..
"....City of Cagayan de Oro (Capital)","10.2.0.1 - Lower secondary general education services",..
"....City of Cagayan de Oro (Capital)","10.2.0.2 - Lower secondary technical-vocational livelihood programs services",..
"....City of Cagayan de Oro (Capital)","10.4 - TERTIARY EDUCATION (S)",..
"....City of Cagayan de Oro (Capital)","10.4.0 - Tertiary education (s)",..
"....City of Cagayan de Oro (Capital)","10.4.0.0 - Tertiary education (s)",..
"....City of Cagayan de Oro (Capital)","10.5 - EDUCATION NOT DEFINED BY LEVEL (S)",..
"....City of Cagayan de Oro (Capital)","10.5.0 - Education not defined by level (s)",..
"....City of Cagayan de Oro (Capital)","10.5.0.2 - Review classes for professional and licensure examination (S)",..
"....City of Cagayan de Oro (Capital)","10.5.0.9 - Other education not defined by level (S)",..
"....City of Cagayan de Oro (Capital)","11 - RESTAURANTS AND ACCOMMODATION SERVICES",..
"....City of Cagayan de Oro (Capital)","11.1 - FOOD AND BEVERAGE SERVING SERVICES",..
"....City of Cagayan de Oro (Capital)","11.1.1 - Restaurants, café and the like (S)",..
"....City of Cagayan de Oro (Capital)","11.1.1.1 - Restaurants, café and the like - with full service (S)",..
"....City of Cagayan de Oro (Capital)","11.2 - ACCOMMODATION SERVICES",..
"....City of Cagayan de Oro (Capital)","11.2.0 - Accommodation services (S)",..
"....City of Cagayan de Oro (Capital)","11.2.0.1 - Hotels, motels, inns and similar accommodation services (S)",..
"....City of Cagayan de Oro (Capital)","12 - FINANCIAL SERVICES",..
"....City of Cagayan de Oro (Capital)","12.2 - FINANCIAL SERVICES",..
"....City of Cagayan de Oro (Capital)","12.2.1 - Financial intermediation services indirectly measured (S)",..
"....City of Cagayan de Oro (Capital)","12.2.1.0 - Financial intermediation services indirectly measured (S)",..
"....City of Cagayan de Oro (Capital)","12.2.9 - Other financial services (S)",..
"....City of Cagayan de Oro (Capital)","12.2.9.1 - Remittances fees (S)",..
"....City of Cagayan de Oro (Capital)","13 - PERSONAL CARE, AND MISCELLANEOUS GOODS AND SERVICES",..
"....City of Cagayan de Oro (Capital)","13.1 - PERSONAL CARE",..
"....City of Cagayan de Oro (Capital)","13.1.1 - Electric appliances for personal care (SD)",..
"....City of Cagayan de Oro (Capital)","13.1.1.1 - Electric appliances for personal care (SD)",..
"....City of Cagayan de Oro (Capital)","13.1.2 - Other appliances, articles and products for personal care (ND)",..
"....City of Cagayan de Oro (Capital)","13.1.2.0 - Other appliances, articles and products for personal care (ND)",..
"....City of Cagayan de Oro (Capital)","13.1.3 - Hairdressing salons and personal grooming establishments (S)",..
"....City of Cagayan de Oro (Capital)","13.1.3.1 - Hairdressing (S)",..
"....City of Cagayan de Oro (Capital)","13.1.3.2 - Personal grooming treatments (S)",..
"....City of Cagayan de Oro (Capital)","13.2 - OTHER PERSONAL EFFECTS",..
"....City of Cagayan de Oro (Capital)","13.2.1 - Jewellery and watches (D)",..
"....City of Cagayan de Oro (Capital)","13.2.1.1 - Jewellery and watches (D)",..
"....City of Cagayan de Oro (Capital)","13.2.1.2 - Repair and hire of jewellery, clocks and watches (S)",..
"....City of Cagayan de Oro (Capital)","13.2.9 - Other personal effects n.e.c. (SD)",..
"....City of Cagayan de Oro (Capital)","13.2.9.1 - Travel goods and articles for babies and other personal effects n.e.c. (SD)",..
"....City of Cagayan de Oro (Capital)","13.9 - OTHER SERVICES",..
"....City of Cagayan de Oro (Capital)","13.9.0 - Other services (S)",..
"....City of Cagayan de Oro (Capital)","13.9.0.9 - Other services n.e.c. (S)",..
"..Region XI (Davao Region)","0 - ALL ITEMS",..
"..Region XI (Davao Region)","01 - FOOD AND NON-ALCOHOLIC BEVERAGES",..
"..Region XI (Davao Region)","01.1 - FOOD",..
"..Region XI (Davao Region)","01.1.1 - Cereals and cereal products (ND)",..
"..Region XI (Davao Region)","01.1.1.1 - Cereals (ND)",..
"..Region XI (Davao Region)","01.1.1.12 - Rice",..
"..Region XI (Davao Region)","01.1.1.16 - Corn",..
"..Region XI (Davao Region)","01.1.1.20 - FLOUR, BREAD AND OTHER BAKERY PRODUCTS, PASTA PRODUCTS,  AND OTHER CEREALS",..
"..Region XI (Davao Region)","01.1.1.2 - Flour of cereals (ND)",..
"..Region XI (Davao Region)","01.1.1.3 - Bread and bakery products (ND)",..
"..Region XI (Davao Region)","01.1.1.4 - Breakfast cereals (ND)",..
"..Region XI (Davao Region)","01.1.1.5 - Macaroni, noodles, couscous and similar pasta products (ND)",..
"..Region XI (Davao Region)","01.1.1.9 - Other cereal and grain mill products (ND)",..
"..Region XI (Davao Region)","01.1.2 - Meat and other parts of slaughtered land animals (ND)",..
"..Region XI (Davao Region)","01.1.2.2 - Meat, fresh, chilled or frozen (ND)",..
"..Region XI (Davao Region)","01.1.2.3 - Meat, dried, salted, in brine or smoked (ND)",..
"..Region XI (Davao Region)","01.1.2.4 - Offal, blood and other parts of slaughtered animals, fresh, chilled or frozen, dried, salted, in brine or smoked (ND)",..
"..Region XI (Davao Region)","01.1.2.5 - Meat, offal, blood and other parts of slaughtered animals' preparations (ND)",..
"..Region XI (Davao Region)","01.1.3 - Fish and other seafood (ND)",..
"..Region XI (Davao Region)","01.1.3.1 - Fish, live, fresh, chilled or frozen (ND)",..
"..Region XI (Davao Region)","01.1.3.2 - Fish, dried, salted, in brine or smoked (ND)",..
"..Region XI (Davao Region)","01.1.3.3 - Fish preparations (ND)",..
"..Region XI (Davao Region)","01.1.3.4 - Other seafood, live, fresh, chilled or frozen (ND)",..
"..Region XI (Davao Region)","01.1.3.6 - Other seafood preparations (ND)",..
"..Region XI (Davao Region)","01.1.4 - Milk, other dairy products and eggs (ND)",..
"..Region XI (Davao Region)","01.1.4.1 - Raw and whole milk (ND)",..
"..Region XI (Davao Region)","01.1.4.3 - Other milk and cream (ND)",..
"..Region XI (Davao Region)","01.1.4.4 - Non-animal milk (ND)",..
"..Region XI (Davao Region)","01.1.4.5 - Cheese (ND)",..
"..Region XI (Davao Region)","01.1.4.6 - Yoghurt and similar products (ND)",..
"..Region XI (Davao Region)","01.1.4.7 - Milk-based dessert and beverages (ND)",..
"..Region XI (Davao Region)","01.1.4.8 - Eggs (ND)",..
"..Region XI (Davao Region)","01.1.5 - Oils and fats (ND)",..
"..Region XI (Davao Region)","01.1.5.1 - Vegetable oils (ND)",..
"..Region XI (Davao Region)","01.1.5.2 - Butter and other fats and oils derived from milk (ND)",..
"..Region XI (Davao Region)","01.1.5.3 - Margarine and similar preparations (ND)",..
"..Region XI (Davao Region)","01.1.5.9 - Other animal oils and fats (ND)",..
"..Region XI (Davao Region)","01.1.6 - Fruits and nuts (ND)",..
"..Region XI (Davao Region)","01.1.6.1 - Dates, figs and tropical fruits, fresh (ND)",..
"..Region XI (Davao Region)","01.1.6.2 - Citrus fruits, fresh (ND)",..
"..Region XI (Davao Region)","01.1.6.3 - Stone fruits and pome fruits, fresh (ND)",..
"..Region XI (Davao Region)","01.1.6.5 - Other fruits, fresh (ND)",..
"..Region XI (Davao Region)","01.1.6.7 - Fruit, dried and dehydrated (ND)",..
"..Region XI (Davao Region)","01.1.6.8 - Nuts, in shell or shelled (ND)",..
"..Region XI (Davao Region)","01.1.6.9 - Fruit and nuts ground and other preparations (ND)",..
"..Region XI (Davao Region)","01.1.7 - Vegetables, tubers, plantains, cooking bananas and pulses (ND)",..
"..Region XI (Davao Region)","01.1.7.1 - Leafy or stem vegetables, fresh or chilled (ND)",..
"..Region XI (Davao Region)","01.1.7.2 - Fruit-bearing vegetables, fresh or chilled (ND)",..
"..Region XI (Davao Region)","01.1.7.3 - Green leguminous vegetables, fresh or chilled (ND)",..
"..Region XI (Davao Region)","01.1.7.4 - Other vegetables, fresh or chilled (ND)",..
"..Region XI (Davao Region)","01.1.7.5 - Tubers, plantains and cooking bananas (ND)",..
"..Region XI (Davao Region)","01.1.7.9 - Vegetables, tubers, plantains, cooking bananas and pulses ground and other preparations (ND)",..
"..Region XI (Davao Region)","01.1.8 - Sugar, confectionery and desserts (ND)",..
"..Region XI (Davao Region)","01.1.8.1 - Cane and beet sugar (ND)",..
"..Region XI (Davao Region)","01.1.8.3 - Jams, fruit jellies, marmalades, fruit purée and pastes, honey (ND)",..
"..Region XI (Davao Region)","01.1.8.4 - Nut purée, nut butter and nut pastes (ND)",..
"..Region XI (Davao Region)","01.1.8.5 - Chocolate, cocoa, and cocoa-based food products (ND)",..
"..Region XI (Davao Region)","01.1.8.6 - Ice, ice cream and sorbet (ND)",..
"..Region XI (Davao Region)","01.1.8.9 - Other sugar confectionery and desserts n.e.c. (ND)",..
"..Region XI (Davao Region)","01.1.9 - Ready-made food and other food products n.e.c. (ND)",..
"..Region XI (Davao Region)","01.1.9.2 - Baby food (ND)",..
"..Region XI (Davao Region)","01.1.9.3 - Salt, condiments and sauces (ND)",..
"..Region XI (Davao Region)","01.1.9.4 - Spices, culinary herbs and seeds (ND)",..
"..Region XI (Davao Region)","01.1.9.9 - Other food products n.e.c. (ND)",..
"..Region XI (Davao Region)","01.2 - NON-ALCOHOLIC BEVERAGES",..
"..Region XI (Davao Region)","01.2.1 - Fruit and vegetable juices (ND)",..
"..Region XI (Davao Region)","01.2.1.0 - Fruit and vegetable juices (ND)",..
"..Region XI (Davao Region)","01.2.2 - Coffee and coffee substitutes (ND)",..
"..Region XI (Davao Region)","01.2.2.0 - Coffee and coffee substitutes (ND)",..
"..Region XI (Davao Region)","01.2.3 - Tea, maté and other plant products for infusion (ND)",..
"..Region XI (Davao Region)","01.2.3.0 - Tea, maté and other plant products for infusion (ND)",..
"..Region XI (Davao Region)","01.2.4 - Cocoa drinks (ND)",..
"..Region XI (Davao Region)","01.2.4.0 - Cocoa drinks (ND)",..
