"Geolocation","Commodity Description","2021 Ave" 
"....Surigao del Sur","04.5 - ELECTRICITY, GAS AND OTHER FUELS",103.3000000000000
"....Surigao del Sur","04.5.1 - Electricity (ND)",96.0083333333333
"....Surigao del Sur","04.5.1.0 - Electricity (ND)",96.0032626427407
"....Surigao del Sur","04.5.2 - Gas (ND)",118.5416666666670
"....Surigao del Sur","04.5.2.2 - Liquefied hydrocarbons (ND)",118.5303991926030
"....Surigao del Sur","04.5.3 - Liquid fuels (ND)",120.1333333333330
"....Surigao del Sur","04.5.3.0 - Liquid fuels (ND)",120.1374595707150
"....Surigao del Sur","04.5.4 - Solid fuels (ND)",111.9750000000000
"....Surigao del Sur","04.5.4.2 - Wood fuel, including pellets and briquettes (ND)",111.6792470868040
"....Surigao del Sur","04.5.4.3 - Charcoal (ND)",123.1369145689040
"....Surigao del Sur","05 - FURNISHINGS, HOUSEHOLD EQUIPMENT AND ROUTINE HOUSEHOLD MAINTENANCE",115.6250000000000
"....Surigao del Sur","05.1 - FURNITURE, FURNISHINGS, AND LOOSE CARPETS",102.8833333333330
"....Surigao del Sur","05.1.1 - Furniture, furnishings and loose carpets (D)",102.8833333333330
"....Surigao del Sur","05.1.1.1 - Household furniture (D)",103.0568658581300
"....Surigao del Sur","05.1.1.3 - Lighting equipment (D)",101.2990840107070
"....Surigao del Sur","05.1.1.4 - Furnishings, loose carpets and rugs (D)",..
"....Surigao del Sur","05.2 - HOUSEHOLD TEXTILES",101.8416666666670
"....Surigao del Sur","05.2.1 - Household textiles (SD)",101.8416666666670
"....Surigao del Sur","05.2.1.1 - Furnishing fabrics and curtains (SD)",100.0000000000000
"....Surigao del Sur","05.2.1.2 - Bed linen and bedding (SD)",102.9913097125090
"....Surigao del Sur","05.2.1.3 - Table linen and bathroom linen (SD)",100.6411347517730
"....Surigao del Sur","05.2.1.9 - Other household textiles (SD)",104.4762490449300
"....Surigao del Sur","05.3 - HOUSEHOLD APPLIANCES",102.4000000000000
"....Surigao del Sur","05.3.1 - Major household appliances, whether electric or not (D)",102.6500000000000
"....Surigao del Sur","05.3.1.1 - Major kitchen appliances (D)",100.4991694300290
"....Surigao del Sur","05.3.1.2 - Major laundry appliances (D)",100.0404775788180
"....Surigao del Sur","05.3.1.3 - Heaters, air conditioners (D)",116.7069535612460
"....Surigao del Sur","05.3.2 - Small household appliances (SD)",100.1000000000000
"....Surigao del Sur","05.3.2.1 - Small appliances for cooking and processing of food (SD)",..
"....Surigao del Sur","05.3.2.9 - Other small household appliances (SD)",100.1215865304920
"....Surigao del Sur","05.3.3 - Repair, installation and hire of household appliances (S)",100.0000000000000
"....Surigao del Sur","05.3.3.0 - Repair, installation and hire of household appliances (S)",100.0000000000000
"....Surigao del Sur","05.4 - GLASSWARE, TABLEWARE AND HOUSEHOLD UTENSILS",101.1750000000000
"....Surigao del Sur","05.4.0 - Glassware, tableware and household utensils (SD)",101.1750000000000
"....Surigao del Sur","05.4.0.1 - Glassware, crystal-ware, ceramic ware and chinaware (SD)",101.6087538699990
"....Surigao del Sur","05.4.0.2 - Cutlery, flatware and silverware (SD)",100.4463200952430
"....Surigao del Sur","05.4.0.3 - Kitchen utensils and articles (SD)",100.6090899081430
"....Surigao del Sur","05.5 - TOOLS AND EQUIPMENT FOR HOUSE AND GARDEN",101.1166666666670
"....Surigao del Sur","05.5.1 - Motorized tools and equipment (D)",..
"....Surigao del Sur","05.5.1.0 - Motorized tools and equipment (D)",..
"....Surigao del Sur","05.5.2 - Non-motorized tools and miscellaneous accessories (SD)",101.1166666666670
"....Surigao del Sur","05.5.2.1 - Non-motorized tools (SD)",101.0304442799200
"....Surigao del Sur","05.5.2.2 - Miscellaneous accessories (SD)",101.1325673192200
"....Surigao del Sur","05.6 - GOODS AND SERVICES FOR ROUTINE HOUSEHOLD MAINTENANCE",124.7166666666670
"....Surigao del Sur","05.6.1 - Non-durable household goods (ND)",109.1083333333330
"....Surigao del Sur","05.6.1.1 - Household cleaning and maintenance products (ND)",104.7188557049420
"....Surigao del Sur","05.6.1.9 - Other non-durable household goods (ND)",110.5728589769540
"....Surigao del Sur","05.6.2 - Domestic services and household services (S)",157.6000000000000
"....Surigao del Sur","05.6.2.1 - Domestic services by paid staff (S)",157.6354679802960
"....Surigao del Sur","06 - HEALTH",115.9833333333330
"....Surigao del Sur","06.1 - MEDICINES AND HEALTH PRODUCTS",115.1000000000000
"....Surigao del Sur","06.1.1 - Medicines (ND)",116.1416666666670
"....Surigao del Sur","06.1.1.1 - Medicines, vaccines and other pharmaceutical preparations (ND)",116.1249286597780
"....Surigao del Sur","06.1.2 - Medical products (ND)",107.5416666666670
"....Surigao del Sur","06.1.2.1 - Medical diagnostic products (ND)",109.4315807799440
"....Surigao del Sur","06.1.2.2 - Prevention and protective devices (ND)",100.2394123550890
"....Surigao del Sur","06.1.2.3 - Treatment devices for personal use (ND)",112.9044043028210
"....Surigao del Sur","06.1.3 - Assistive products (D)",104.0000000000000
"....Surigao del Sur","06.1.3.1 - Assistive products for vision (D)",103.9996891098050
"....Surigao del Sur","06.2 - OUTPATIENT CARE SERVICES",149.1750000000000
"....Surigao del Sur","06.2.1 - Preventive care services (S)",137.0000000000000
"....Surigao del Sur","06.2.1.9 - Other preventive services (S)",137.0007688261240
"....Surigao del Sur","06.2.2 - Outpatient dental services (S)",221.8750000000000
"....Surigao del Sur","06.2.2.1 - Dental preventive services (S)",221.8459206078140
"....Surigao del Sur","06.2.3 - Other outpatient care services (S)",..
"....Surigao del Sur","06.2.3.1 - Outpatient curative and rehabilitative services (S)",..
"....Surigao del Sur","06.3 - INPATIENT CARE SERVICES",102.5000000000000
"....Surigao del Sur","06.3.1 - Inpatient curative and rehabilitative services (S)",102.5000000000000
"....Surigao del Sur","06.3.1.0 - Inpatient curative and rehabilitative services (S)",102.5051815200910
"....Surigao del Sur","06.4 - OTHER HEALTH SERVICES",104.7666666666670
"....Surigao del Sur","06.4.1 - Diagnostic imaging services and medical laboratory services (S)",104.7666666666670
"....Surigao del Sur","06.4.1.0 - Diagnostic imaging services and medical laboratory services (S)",104.7745526332950
"....Surigao del Sur","07 - TRANSPORT",126.5166666666670
"....Surigao del Sur","07.1 - PURCHASE OF VEHICLES",150.5583333333330
"....Surigao del Sur","07.1.1 - Motor cars (D)",..
"....Surigao del Sur","07.1.1.1 - New motor cars (D)",..
"....Surigao del Sur","07.1.2 - Motorcycles (D)",..
"....Surigao del Sur","07.1.2.0 - Motorcycles (D)",..
"....Surigao del Sur","07.1.3 - Bicycles (D)",150.5583333333330
"....Surigao del Sur","07.1.3.0 - Bicycles (D)",150.5798480711050
"....Surigao del Sur","07.2 - OPERATION OF PERSONAL TRANSPORT EQUIPMENT",116.3750000000000
"....Surigao del Sur","07.2.1 - Parts and accessories for personal transport equipment (SD)",121.3000000000000
"....Surigao del Sur","07.2.1.1 - Tires (SD)",122.0941166700860
"....Surigao del Sur","07.2.1.2 - Parts for personal transport equipment (SD)",118.8808064167460
"....Surigao del Sur","07.2.1.3 - Accessories for personal transport equipment (SD)",..
"....Surigao del Sur","07.2.2 - Fuels and lubricants for personal transport equipment (ND)",115.9833333333330
"....Surigao del Sur","07.2.2.1 - Diesel (ND)",106.1795125965550
"....Surigao del Sur","07.2.2.2 - Gasoline (ND)",118.6684397930060
"....Surigao del Sur","07.2.2.3 - Other fuels for personal transport equipment (ND)",..
"....Surigao del Sur","07.2.2.4 - Lubricants (ND)",108.4856532522260
"....Surigao del Sur","07.2.3 - Maintenance and repair of personal transport equipment (S)",103.1000000000000
"....Surigao del Sur","07.2.3.0 - Maintenance and repair of personal transport equipment (S)",103.0746018725350
"....Surigao del Sur","07.2.4 - Other services in respect of personal transport equipment (S)",..
"....Surigao del Sur","07.2.4.2 - Toll facilities (S)",..
"....Surigao del Sur","07.2.4.3 - Driving lessons, tests, licences, and road worthiness tests (S)",..
"....Surigao del Sur","07.3 - PASSENGER TRANSPORT SERVICES",100.9166666666670
"....Surigao del Sur","07.3.1 - Passenger transport by railway (S)",..
"....Surigao del Sur","07.3.1.1 - Passenger transport by train (S)",..
"....Surigao del Sur","07.3.1.2 - Passenger transport by rapid transit and tram (S)",..
"....Surigao del Sur","07.3.2 - Passenger transport by road (S)",102.8000000000000
"....Surigao del Sur","07.3.2.1 - Passenger transport by bus and coach (S)",100.0000000000000
"....Surigao del Sur","07.3.2.2 - Passenger transport by taxi and hired car with driver (S)",..
"....Surigao del Sur","07.3.2.9 - Other passenger transport by road (S)",104.2476159717950
"....Surigao del Sur","07.3.3 - Passenger transport by air (S)",61.2000000000000
"....Surigao del Sur","07.3.3.1 - Passenger transport by air, domestic (S)",61.1972681311534
"....Surigao del Sur","07.3.4 - Passenger transport by sea and inland waterway (S)",99.3000000000000
"....Surigao del Sur","07.3.4.0 - Passenger transport by sea and inland waterway (S)",99.3033907997051
"....Surigao del Sur","07.4 - TRANSPORT SERVICES OF GOODS",104.4000000000000
"....Surigao del Sur","07.4.1 - Postal and courier services (S)",104.4000000000000
"....Surigao del Sur","07.4.1.1 - Letter handling services (S)",..
"....Surigao del Sur","07.4.1.2 - Courier and parcel delivery services (S)",104.4208750034650
"....Surigao del Sur","08 - INFORMATION AND COMMUNICATION",101.8750000000000
"....Surigao del Sur","08.1 - INFORMATION AND COMMUNICATION EQUIPMENT",100.0250000000000
"....Surigao del Sur","08.1.1 - Fixed telephone equipment (D)",..
"....Surigao del Sur","08.1.1.0 - Fixed telephone equipment (D)",..
"....Surigao del Sur","08.1.2 - Mobile telephone equipment (D)",100.0000000000000
"....Surigao del Sur","08.1.2.0 - Mobile telephone equipment (D)",100.0000000000000
"....Surigao del Sur","08.1.3 - Information processing equipment (D)",103.2000000000000
"....Surigao del Sur","08.1.3.1 - Computers, laptops and tablets (D)",101.9870246065960
"....Surigao del Sur","08.1.3.2 - Peripheral equipment and its consumable components (D)",106.9856173080680
"....Surigao del Sur","08.1.4 - Equipment for the reception, recording and reproduction of sound and vision (D)",98.7000000000000
"....Surigao del Sur","08.1.4.0 - Equipment for the reception, recording and reproduction of sound and vision (D)",98.6589614406242
"....Surigao del Sur","08.1.5 - Unrecorded recording media (SD)",100.3000000000000
"....Surigao del Sur","08.1.5.0 - Unrecorded recording media (SD)",100.2766833611980
"....Surigao del Sur","08.3 - INFORMATION AND COMMUNICATION SERVICES",103.6000000000000
"....Surigao del Sur","08.3.1 - Fixed communication services (S)",100.0000000000000
"....Surigao del Sur","08.3.1.0 - Fixed communication services (S)",100.0000000000000
"....Surigao del Sur","08.3.2 - Mobile communication services (S)",103.9000000000000
"....Surigao del Sur","08.3.2.0 - Mobile communication services (S)",103.9180951876230
"....Surigao del Sur","08.3.3 - Internet access provision services and net storage services (S)",100.0000000000000
"....Surigao del Sur","08.3.3.0 - Internet access provision services and net storage services (S)",100.0000000000000
"....Surigao del Sur","08.3.5 - Repair and rental of information and communication equipment (S)",..
"....Surigao del Sur","08.3.5.0 - Repair and rental of information and communication equipment (S)",..
"....Surigao del Sur","09 - RECREATION, SPORT AND CULTURE",112.9916666666670
"....Surigao del Sur","09.1 - RECREATIONAL DURABLES",..
"....Surigao del Sur","09.1.1 - Photographic and cinematographic equipment and optical instruments (D)",..
"....Surigao del Sur","09.1.1.1 - Cameras (D)",..
"....Surigao del Sur","09.2 - OTHER RECREATIONAL GOODS",114.4000000000000
"....Surigao del Sur","09.2.1 - Games, toys and hobbies (SD)",118.6000000000000
"....Surigao del Sur","09.2.1.2 - Other games, toys and hobbies (SD)",118.5863320564570
"....Surigao del Sur","09.2.2 - Equipment for sport, camping and open-air recreation (SD)",102.4000000000000
"....Surigao del Sur","09.2.2.1 - Equipment for sport (SD)",102.3623662646850
"....Surigao del Sur","09.2.2.2 - Equipment for camping and open-air recreation (SD)",..
"....Surigao del Sur","09.3 - GARDEN PRODUCTS AND PETS",121.1666666666670
"....Surigao del Sur","09.3.1 - Garden products, plants and flowers (ND)",126.9500000000000
"....Surigao del Sur","09.3.1.1 - Garden products (ND)",114.2259252858130
"....Surigao del Sur","09.3.1.2 - Plants, seeds and flowers (ND)",139.6775998801250
"....Surigao del Sur","09.3.2 - Pets and products for pets (ND)",113.9250000000000
"....Surigao del Sur","09.3.2.2 - Products for pets and other household animals (ND)",113.9071924382700
"....Surigao del Sur","09.4 - RECREATIONAL SERVICES",92.7750000000000
"....Surigao del Sur","09.4.6 - Recreational and sporting services (S)",112.9250000000000
"....Surigao del Sur","09.4.6.2 - Sporting services - practice (S)",112.8913496236020
"....Surigao del Sur","09.4.7 - Games of chance (S)",92.3000000000000
"....Surigao del Sur","09.4.7.0 - Games of chance (S)",92.3076923076923
"....Surigao del Sur","09.5 - CULTURAL GOODS",106.6000000000000
"....Surigao del Sur","09.5.1 - Musical instruments (D)",106.6000000000000
"....Surigao del Sur","09.5.1.0 - Musical instruments (D)",106.6350424728700
"....Surigao del Sur","09.6 - CULTURAL SERVICES",101.2000000000000
"....Surigao del Sur","09.6.1 - Services provided by cinemas, theatres and concert venues (S)",100.0000000000000
"....Surigao del Sur","09.6.1.0 - Services provided by cinemas, theatres and concert venues (S)",100.0000000000000
"....Surigao del Sur","09.6.3 - Photographic services (S)",..
"....Surigao del Sur","09.6.3.0 - Photographic services (S)",..
"....Surigao del Sur","09.6.9 - Other cultural services (S)",102.3000000000000
"....Surigao del Sur","09.6.9.0 - Other cultural services (S)",102.3352389170530
"....Surigao del Sur","09.7 - NEWSPAPERS, BOOKS AND STATIONERY",119.1833333333330
"....Surigao del Sur","09.7.1 - Books (SD)",100.8333333333330
"....Surigao del Sur","09.7.1.1 - Educational and textbooks in printed or electronic copy (SD)",..
"....Surigao del Sur","09.7.1.9 - Other books (SD) in printed or electronic copy",100.8625170591120
"....Surigao del Sur","09.7.2 - Newspapers and periodicals (ND)",102.1000000000000
"....Surigao del Sur","09.7.2.1 - Newspapers (ND)",104.1983855212510
"....Surigao del Sur","09.7.2.2 - Magazines and periodicals (ND)",100.0000000000000
"....Surigao del Sur","09.7.4 - Stationery and drawing materials (ND)",121.2750000000000
"....Surigao del Sur","09.7.4.0 - Stationery and drawing materials (ND)",121.2712508971100
"....Surigao del Sur","09.8 - PACKAGE HOLIDAYS (S)",..
"....Surigao del Sur","09.8.0 - Package holidays (S)",..
"....Surigao del Sur","09.8.0.0 - Package holidays (S)",..
"....Surigao del Sur","10 - EDUCATION SERVICES",101.8000000000000
"....Surigao del Sur","10.1 - EARLY CHILDHOOD AND PRIMARY EDUCATION",107.2000000000000
"....Surigao del Sur","10.1.0 - Early chilhood and primary education (S)",107.2000000000000
"....Surigao del Sur","10.1.0.1 - Early childhood education services (S)",110.1116527258820
"....Surigao del Sur","10.1.0.2 - Primary education (S)",105.9716666345950
"....Surigao del Sur","10.2 - SECONDARY EDUCATION  (S)",100.0000000000000
"....Surigao del Sur","10.2.0 - Secondary education (S)",100.0000000000000
"....Surigao del Sur","10.2.0.1 - Lower secondary general education services",100.0000000000000
"....Surigao del Sur","10.2.0.2 - Lower secondary technical-vocational livelihood programs services",..
"....Surigao del Sur","10.4 - TERTIARY EDUCATION (S)",100.2000000000000
"....Surigao del Sur","10.4.0 - Tertiary education (s)",100.2000000000000
"....Surigao del Sur","10.4.0.0 - Tertiary education (s)",100.2168690282530
"....Surigao del Sur","10.5 - EDUCATION NOT DEFINED BY LEVEL (S)",..
"....Surigao del Sur","10.5.0 - Education not defined by level (s)",..
"....Surigao del Sur","10.5.0.2 - Review classes for professional and licensure examination (S)",..
"....Surigao del Sur","10.5.0.9 - Other education not defined by level (S)",..
"....Surigao del Sur","11 - RESTAURANTS AND ACCOMMODATION SERVICES",117.5833333333330
"....Surigao del Sur","11.1 - FOOD AND BEVERAGE SERVING SERVICES",119.0250000000000
"....Surigao del Sur","11.1.1 - Restaurants, café and the like (S)",119.0250000000000
"....Surigao del Sur","11.1.1.1 - Restaurants, café and the like - with full service (S)",119.0346456772970
"....Surigao del Sur","11.2 - ACCOMMODATION SERVICES",100.0000000000000
"....Surigao del Sur","11.2.0 - Accommodation services (S)",100.0000000000000
"....Surigao del Sur","11.2.0.1 - Hotels, motels, inns and similar accommodation services (S)",100.0000000000000
"....Surigao del Sur","12 - FINANCIAL SERVICES",134.5000000000000
"....Surigao del Sur","12.2 - FINANCIAL SERVICES",134.5000000000000
"....Surigao del Sur","12.2.1 - Financial intermediation services indirectly measured (S)",134.5000000000000
"....Surigao del Sur","12.2.1.0 - Financial intermediation services indirectly measured (S)",134.4890510948910
"....Surigao del Sur","12.2.9 - Other financial services (S)",..
"....Surigao del Sur","12.2.9.1 - Remittances fees (S)",..
"....Surigao del Sur","13 - PERSONAL CARE, AND MISCELLANEOUS GOODS AND SERVICES",108.8500000000000
"....Surigao del Sur","13.1 - PERSONAL CARE",109.4000000000000
"....Surigao del Sur","13.1.1 - Electric appliances for personal care (SD)",..
"....Surigao del Sur","13.1.1.1 - Electric appliances for personal care (SD)",..
"....Surigao del Sur","13.1.2 - Other appliances, articles and products for personal care (ND)",108.3500000000000
"....Surigao del Sur","13.1.2.0 - Other appliances, articles and products for personal care (ND)",108.3436064931170
"....Surigao del Sur","13.1.3 - Hairdressing salons and personal grooming establishments (S)",116.3166666666670
"....Surigao del Sur","13.1.3.1 - Hairdressing (S)",108.4006827560130
"....Surigao del Sur","13.1.3.2 - Personal grooming treatments (S)",124.2596533119490
"....Surigao del Sur","13.2 - OTHER PERSONAL EFFECTS",105.8416666666670
"....Surigao del Sur","13.2.1 - Jewellery and watches (D)",103.2500000000000
"....Surigao del Sur","13.2.1.1 - Jewellery and watches (D)",102.8410961834900
"....Surigao del Sur","13.2.1.2 - Repair and hire of jewellery, clocks and watches (S)",104.0872715599280
"....Surigao del Sur","13.2.9 - Other personal effects n.e.c. (SD)",106.2916666666670
"....Surigao del Sur","13.2.9.1 - Travel goods and articles for babies and other personal effects n.e.c. (SD)",106.2854982614940
"....Surigao del Sur","13.9 - OTHER SERVICES",100.8000000000000
"....Surigao del Sur","13.9.0 - Other services (S)",100.8000000000000
"....Surigao del Sur","13.9.0.9 - Other services n.e.c. (S)",100.8130081300810
"....Dinagat Islands","0 - ALL ITEMS",115.2083333333330
"....Dinagat Islands","01 - FOOD AND NON-ALCOHOLIC BEVERAGES",108.7083333333330
"....Dinagat Islands","01.1 - FOOD",107.8750000000000
"....Dinagat Islands","01.1.1 - Cereals and cereal products (ND)",90.9333333333333
"....Dinagat Islands","01.1.1.1 - Cereals (ND)",86.7586846622847
"....Dinagat Islands","01.1.1.12 - Rice",86.1426784064864
"....Dinagat Islands","01.1.1.16 - Corn",102.7486775230790
"....Dinagat Islands","01.1.1.20 - FLOUR, BREAD AND OTHER BAKERY PRODUCTS, PASTA PRODUCTS,  AND OTHER CEREALS",119.9026198107510
"....Dinagat Islands","01.1.1.2 - Flour of cereals (ND)",108.3228362313360
"....Dinagat Islands","01.1.1.3 - Bread and bakery products (ND)",120.6936720706680
"....Dinagat Islands","01.1.1.4 - Breakfast cereals (ND)",113.6263259603430
"....Dinagat Islands","01.1.1.5 - Macaroni, noodles, couscous and similar pasta products (ND)",126.3371967930620
"....Dinagat Islands","01.1.1.9 - Other cereal and grain mill products (ND)",99.5046888045438
"....Dinagat Islands","01.1.2 - Meat and other parts of slaughtered land animals (ND)",122.0250000000000
"....Dinagat Islands","01.1.2.2 - Meat, fresh, chilled or frozen (ND)",116.2043560327100
"....Dinagat Islands","01.1.2.3 - Meat, dried, salted, in brine or smoked (ND)",..
"....Dinagat Islands","01.1.2.4 - Offal, blood and other parts of slaughtered animals, fresh, chilled or frozen, dried, salted, in brine or smoked (ND)",105.7887179646780
"....Dinagat Islands","01.1.2.5 - Meat, offal, blood and other parts of slaughtered animals' preparations (ND)",135.3508831155390
"....Dinagat Islands","01.1.3 - Fish and other seafood (ND)",122.1833333333330
"....Dinagat Islands","01.1.3.1 - Fish, live, fresh, chilled or frozen (ND)",125.6187223425770
"....Dinagat Islands","01.1.3.2 - Fish, dried, salted, in brine or smoked (ND)",120.1016319749830
"....Dinagat Islands","01.1.3.3 - Fish preparations (ND)",111.7946778763270
"....Dinagat Islands","01.1.3.4 - Other seafood, live, fresh, chilled or frozen (ND)",116.3956585511640
"....Dinagat Islands","01.1.3.6 - Other seafood preparations (ND)",118.0882903105130
"....Dinagat Islands","01.1.4 - Milk, other dairy products and eggs (ND)",121.7083333333330
"....Dinagat Islands","01.1.4.1 - Raw and whole milk (ND)",..
"....Dinagat Islands","01.1.4.3 - Other milk and cream (ND)",121.9328245051760
"....Dinagat Islands","01.1.4.4 - Non-animal milk (ND)",..
"....Dinagat Islands","01.1.4.5 - Cheese (ND)",126.0522775321930
"....Dinagat Islands","01.1.4.6 - Yoghurt and similar products (ND)",..
"....Dinagat Islands","01.1.4.7 - Milk-based dessert and beverages (ND)",127.6358569437990
"....Dinagat Islands","01.1.4.8 - Eggs (ND)",121.0780370072410
"....Dinagat Islands","01.1.5 - Oils and fats (ND)",150.9333333333330
"....Dinagat Islands","01.1.5.1 - Vegetable oils (ND)",155.4436256080430
"....Dinagat Islands","01.1.5.2 - Butter and other fats and oils derived from milk (ND)",..
"....Dinagat Islands","01.1.5.3 - Margarine and similar preparations (ND)",134.9610025998270
"....Dinagat Islands","01.1.5.9 - Other animal oils and fats (ND)",..
"....Dinagat Islands","01.1.6 - Fruits and nuts (ND)",121.2833333333330
"....Dinagat Islands","01.1.6.1 - Dates, figs and tropical fruits, fresh (ND)",121.7592270469920
"....Dinagat Islands","01.1.6.2 - Citrus fruits, fresh (ND)",112.5516134818690
"....Dinagat Islands","01.1.6.3 - Stone fruits and pome fruits, fresh (ND)",125.1134171142520
"....Dinagat Islands","01.1.6.5 - Other fruits, fresh (ND)",105.0720479469520
"....Dinagat Islands","01.1.6.7 - Fruit, dried and dehydrated (ND)",..
"....Dinagat Islands","01.1.6.8 - Nuts, in shell or shelled (ND)",108.7973756078070
"....Dinagat Islands","01.1.6.9 - Fruit and nuts ground and other preparations (ND)",143.0740796702710
"....Dinagat Islands","01.1.7 - Vegetables, tubers, plantains, cooking bananas and pulses (ND)",117.2833333333330
"....Dinagat Islands","01.1.7.1 - Leafy or stem vegetables, fresh or chilled (ND)",121.5199638878980
"....Dinagat Islands","01.1.7.2 - Fruit-bearing vegetables, fresh or chilled (ND)",120.7732476694480
"....Dinagat Islands","01.1.7.3 - Green leguminous vegetables, fresh or chilled (ND)",115.8127668438650
"....Dinagat Islands","01.1.7.4 - Other vegetables, fresh or chilled (ND)",114.5201486138260
"....Dinagat Islands","01.1.7.5 - Tubers, plantains and cooking bananas (ND)",103.5798863743340
"....Dinagat Islands","01.1.7.9 - Vegetables, tubers, plantains, cooking bananas and pulses ground and other preparations (ND)",147.7713892268060
"....Dinagat Islands","01.1.8 - Sugar, confectionery and desserts (ND)",113.9666666666670
"....Dinagat Islands","01.1.8.1 - Cane and beet sugar (ND)",99.3908705688824
"....Dinagat Islands","01.1.8.3 - Jams, fruit jellies, marmalades, fruit purée and pastes, honey (ND)",112.1460887332170
"....Dinagat Islands","01.1.8.4 - Nut purée, nut butter and nut pastes (ND)",120.8702813193920
"....Dinagat Islands","01.1.8.5 - Chocolate, cocoa, and cocoa-based food products (ND)",146.4255149505940
"....Dinagat Islands","01.1.8.6 - Ice, ice cream and sorbet (ND)",132.0823139508300
"....Dinagat Islands","01.1.8.9 - Other sugar confectionery and desserts n.e.c. (ND)",106.7584197946890
"....Dinagat Islands","01.1.9 - Ready-made food and other food products n.e.c. (ND)",120.5666666666670
"....Dinagat Islands","01.1.9.2 - Baby food (ND)",102.8929147434790
"....Dinagat Islands","01.1.9.3 - Salt, condiments and sauces (ND)",136.6649199041990
"....Dinagat Islands","01.1.9.4 - Spices, culinary herbs and seeds (ND)",136.4456385932260
"....Dinagat Islands","01.1.9.9 - Other food products n.e.c. (ND)",108.6049764670420
"....Dinagat Islands","01.2 - NON-ALCOHOLIC BEVERAGES",122.7166666666670
"....Dinagat Islands","01.2.1 - Fruit and vegetable juices (ND)",113.0416666666670
"....Dinagat Islands","01.2.1.0 - Fruit and vegetable juices (ND)",113.0318967533450
"....Dinagat Islands","01.2.2 - Coffee and coffee substitutes (ND)",118.3416666666670
"....Dinagat Islands","01.2.2.0 - Coffee and coffee substitutes (ND)",118.3491320827490
"....Dinagat Islands","01.2.3 - Tea, maté and other plant products for infusion (ND)",116.2333333333330
"....Dinagat Islands","01.2.3.0 - Tea, maté and other plant products for infusion (ND)",116.2321889643300
"....Dinagat Islands","01.2.4 - Cocoa drinks (ND)",139.4666666666670
"....Dinagat Islands","01.2.4.0 - Cocoa drinks (ND)",139.4727044097600
"....Dinagat Islands","01.2.5 - Water (ND)",122.8750000000000
"....Dinagat Islands","01.2.5.0 - Water (ND)",122.8453142642080
"....Dinagat Islands","01.2.6 - Soft drinks (ND)",118.6666666666670
"....Dinagat Islands","01.2.6.0 - Soft drinks (ND)",118.6510039554520
"....Dinagat Islands","01.2.9 - Other non-alcoholic beverages (ND)",120.5333333333330
"....Dinagat Islands","01.2.9.0 - Other non-alcoholic beverages (ND)",120.5274182335510
"....Dinagat Islands","02 - ALCOHOLIC BEVERAGES AND TOBACCO",139.0333333333330
"....Dinagat Islands","02.1 - ALCOHOLIC BEVERAGES",123.3500000000000
"....Dinagat Islands","02.1.1 - Spirits and liquors (ND)",119.3000000000000
"....Dinagat Islands","02.1.1.0 - Spirits and liquors (ND)",119.2996952209490
"....Dinagat Islands","02.1.2 - Wine (ND)",119.9750000000000
"....Dinagat Islands","02.1.2.1 - Wine from grapes (ND)",112.0237660905690
"....Dinagat Islands","02.1.2.2 - Wine from other sources (ND)",122.6501788131250
"....Dinagat Islands","02.1.3 - Beer (ND)",131.0166666666670
"....Dinagat Islands","02.1.3.0 - Beer (ND)",131.0052604847490
"....Dinagat Islands","02.3 - TOBACCO",164.0833333333330
"....Dinagat Islands","02.3.0 - Tobacco (ND)",164.0833333333330
"....Dinagat Islands","02.3.0.1 - Cigarettes (ND)",164.0862923566930
"....Dinagat Islands","02.3.0.2 - Cigars (ND)",..
"....Dinagat Islands","02.3.0.9 - Other tobacco products (ND)",..
"....Dinagat Islands","02.4 - OTHER VEGETABLE-BASED TOBACCO PRODUCTS",..
"....Dinagat Islands","02.4.0 - Other vegetable-based tobacco products (ND)",..
"....Dinagat Islands","02.4.0.0 - Other vegetable-based tobacco products (ND)",..
"....Dinagat Islands","02.900 - NON-FOOD",121.3500000000000
"....Dinagat Islands","03 - CLOTHING AND FOOTWEAR",122.4500000000000
"....Dinagat Islands","03.1 - CLOTHING",123.2166666666670
"....Dinagat Islands","03.1.1 - Clothing materials (SD)",..
"....Dinagat Islands","03.1.1.0 - Clothing materials (SD)",..
"....Dinagat Islands","03.1.2 - Garments (SD)",123.2166666666670
"....Dinagat Islands","03.1.2.1 - Garments for men or boys (SD)",119.4711891441760
"....Dinagat Islands","03.1.2.2 - Garments for women or girls (SD)",127.6342530067970
"....Dinagat Islands","03.1.2.3 - Garments for infants (0 to under 2 years) (SD)",122.8604451267690
"....Dinagat Islands","03.1.2.4 - School uniforms (SD)",..
"....Dinagat Islands","03.1.3 - Other articles of clothing and clothing accessories (SD)",135.3000000000000
"....Dinagat Islands","03.1.3.1 - Other articles of clothing (SD)",137.6103784558940
"....Dinagat Islands","03.1.3.2 - Clothing accessories (SD)",112.8506701397840
"....Dinagat Islands","03.1.4 - Cleaning, repair, tailoring and hire of clothing (S)",112.9666666666670
"....Dinagat Islands","03.1.4.1 - Cleaning of clothing (S)",117.5899563847520
"....Dinagat Islands","03.1.4.2 - Repair, tailoring and hire of clothing (S)",106.7683307438400
"....Dinagat Islands","03.2 - FOOTWEAR",120.5916666666670
"....Dinagat Islands","03.2.1 - Shoes and other footwear (SD)",120.5916666666670
